instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,left,,,,,,109.8387,110.8032,right,0,0.9562,,0,2,2,4,1,soğuk,critical_lure,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,right,,,,,,110.8037,111.604,right,1,0.788,,0,3,3,0,1,kış,old,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,3,,,TR,,,,,,,,,,,,,,left,,,,,,111.6053,112.2703,left,1,0.6474,,0,4,4,3,1,kağıt,distractor,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,3,24:36,10:15,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,112.2709,115.2699,space,2.9962,,115.2764,116.77,0,0,0,0,1,6,cold,snow,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,116.7715,118.2707,0,1,1,1,1,6,cold,ice,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,118.2718,119.7702,0,2,2,2,1,6,cold,winter,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,119.7715,121.2698,0,3,3,3,1,6,cold,storm,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,121.2711,122.7697,0,4,4,4,1,6,cold,shiver,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,122.7708,124.2698,0,5,5,5,1,6,cold,arctic,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,124.271,125.77,0,6,6,6,1,6,cold,weather,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,125.7713,127.2694,0,7,7,7,1,6,cold,freeze,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,127.2707,128.7695,0,8,8,8,1,6,cold,chill,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,128.7705,130.2692,0,9,9,9,1,6,cold,frost,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,130.2704,131.7697,0,10,10,10,1,6,cold,coat,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,131.7713,133.2702,0,11,11,11,1,6,cold,gloves,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,133.2704,133.2704,133.337,135.853,right,2.508,,0,0,0,35,1,44 - 7 = 37,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,135.8556,137.3874,right,1.5214,,0,1,1,30,1,11 + 17 = 28,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,137.3901,140.0524,right,2.647,,0,2,2,37,1,22 - 16 = 6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,140.0539,144.3529,left,4.2906,,0,3,3,34,1,32 + 41 = 70,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,144.3558,145.9528,left,1.5792,,0,4,4,11,1,39 - 15 = 26,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,145.9555,148.2889,,,,0,5,5,5,1,17 + 48 = 65,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,148.2896,150.3352,space,2.0298,,150.3386,153.6024,right,0,3.2563,,0,0,0,4,1,cold,critical_lure,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,153.6038,154.2353,right,1,0.6158,,0,1,1,0,1,snow,old,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,right,,,,,,154.2366,154.8857,left,0,0.6308,,0,2,2,1,1,gloves,old,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,154.8866,155.6189,left,1,0.715,,0,3,3,3,1,table,distractor,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,6,,,EN,,,,,,,,,,,,,,left,,,,,,155.6204,156.1852,left,1,0.553,,0,4,4,2,1,cup,distractor,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,6,60:72,25:30,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,156.1857,158.052,space,1.8617,,158.0553,159.5518,0,0,0,0,1,2,tatlı,şeker,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,159.5537,161.0514,0,1,1,1,1,2,tatlı,çikolata,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,161.0525,162.5518,0,2,2,2,1,2,tatlı,pasta,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,162.553,164.0518,0,3,3,3,1,2,tatlı,bal,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2791473,001,2026-05-10_14h18.39.619,false_memory_experiment,2026.1.3,Win32,60.24096386,,,,,,164.0533,165.5516,0,4,4,4,1,2,tatlı,reçel,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
