instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,5,,,EN,,,,,,,,,,,,,,left,,,,,,70.16,73.187,left,1,3.023,,0,1,1,2,1,pen,distractor,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,5,,,EN,,,,,,,,,,,,,,left,,,,,,73.188,74.215,left,1,1.018,,0,2,2,3,1,phone,distractor,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,5,,,EN,,,,,,,,,,,,,,right,,,,,,74.216,96.666,right,1,22.446,,0,3,3,0,1,sugar,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,5,,,EN,,,,,,,,,,,,,,right,,,,,,96.669,97.43,right,1,0.753,,0,4,4,1,1,honey,old,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,5,48:60,20:25,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,97.431,98.819,space,1.376,,98.83,100.319,0,0,0,0,1,1,uyku,yatak,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,100.321,101.819,0,1,1,1,1,1,uyku,rüya,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,101.82,103.319,0,2,2,2,1,1,uyku,yastık,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,103.319,104.819,0,3,3,3,1,1,uyku,gece,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sonat,001,2026-05-11_16h56.29.506,false_memory_experiment,2026.1.3,Win32,143.6781609,,,,,,104.82,106.319,0,4,4,4,1,1,uyku,yorgan,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
