instructions.started,instructions.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,start_set.started,start_set.stopped,key_resp_start_set.keys,key_resp_start_set.rt,key_resp_start_set.duration,study.started,study.stopped,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,list_id,theme,study_word,language,timer.started,timer.stopped,distractor.started,distractor.stopped,key_resp.keys,key_resp.rt,key_resp.duration,distractor_loop.thisRepN,distractor_loop.thisTrialN,distractor_loop.thisN,distractor_loop.thisIndex,distractor_loop.ran,problem,correct_resp,start_test.started,start_test.stopped,key_resp_start_test.keys,key_resp_start_test.rt,key_resp_start_test.duration,test.started,test.stopped,key_resp_test.keys,key_resp_test.corr,key_resp_test.rt,key_resp_test.duration,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,test_word,word_type,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,blocks_loop.ran,block_id,study_rows,test_rows,end.started,end.stopped
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,95.4069,96.9054,0,8,8,8,1,6,cold,chill,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,96.9068,98.4055,0,9,9,9,1,6,cold,frost,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,98.4069,99.9055,0,10,10,10,1,6,cold,coat,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,99.9069,101.4054,0,11,11,11,1,6,cold,gloves,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,101.4057,101.4058,101.4766,105.0564,left,3.5688,,0,0,0,37,1,22 - 16 = 6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,105.0603,106.9231,left,1.8382,,0,1,1,12,1,25 + 26 = 46,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,106.9269,108.0564,right,1.1094,,0,2,2,19,1,11 + 10 = 21,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,108.0599,109.8564,left,1.7815,,0,3,3,15,1,5 + 32 = 42,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,109.86,110.8232,right,0.9373,,0,4,4,9,1,10 + 7 = 17,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,110.8271,112.5397,right,1.6909,,0,5,5,0,1,8 + 39 = 46,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,022866,001,2026-05-09_15h00.44.755,false_memory_experiment,2026.1.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,112.5428,114.0397,right,1.4722,,0,6,6,14,1,24 + 8 = 32,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
